"","ANNOVAR","pLI","mis_z","COUNT.x","MUTATIONCLASS.x","POLYPHEN2_D.x","POLYPHEN2_P.x","CADD.x","REVEL.x","MPC.x","gnomAD_genome_ALL.x","gnomAD_exome_ALL.x","dbscSNV_ADA_SCORE.x","dbscSNV_RF_SCORE.x","dpsi_zscore.x","COUNT.y","MUTATIONCLASS.y","POLYPHEN2_D.y","POLYPHEN2_P.y","CADD.y","REVEL.y","MPC.y","gnomAD_genome_ALL.y","gnomAD_exome_ALL.y","dbscSNV_ADA_SCORE.y","dbscSNV_RF_SCORE.y","dpsi_zscore.y","mut"
"1957","C18orf32",0.20064,0.12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23925e-07
"1958","C18orf42",0.48916,0.67511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30375e-07
"1959","C18orf54",1.8657e-06,-0.56771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1563e-06
"1960","C18orf8",0.98823,1.7379,1,0,1,0,0.78390056401816,1.29311810880204,0.510548494751795,0.279325173590795,0.368042441791879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0904e-06
"1961","C19orf12",0.34416,0.38992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4359e-06
"1962","C19orf18",4.3311e-07,0.10009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.742e-07
"1963","C19orf24",2.8876e-07,0.25073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4532e-06
"1964","C19orf25",0.40313,-0.22163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2515e-07
"1965","C19orf33",0.70447,0.50691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9215e-07
"1966","C19orf35",0.0021505,0.85742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56185e-06
"1967","C19orf38",0.010044,0.66402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12705e-06
"1968","C19orf43",0.47353,1.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06216e-06
"1969","C19orf44",3.8831e-09,0.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3093e-06
"1970","C19orf45",1.0898e-17,0.47654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92375e-06
"1971","C19orf47",0.17091,0.75898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2733e-06
"1972","C19orf48",0,-0.044687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.979e-07
"1973","C19orf52",0.0001546,-0.10471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2515e-07
"1974","C19orf53",0.056204,-1.5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20935e-07
"1975","C19orf54",5.1312e-06,0.045867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4875e-06
"1976","C19orf55",5.0594e-10,0.27901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90136e-06
"1977","C19orf57",0.00013778,0.37615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33945e-06
"1978","C19orf60",0.00037611,0.81836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0174e-06
"1979","C19orf66",0.13736,2.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2967e-06
"1980","C19orf69",0.039196,0.56432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.531e-07
"1981","C19orf70",0.00083352,-0.10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3265e-07
"1982","C19orf71",9.3436e-09,-1.3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2967e-06
"1983","C19orf73",0.083294,-0.93099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69925e-07
"1984","C19orf77",0.074703,0.51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.242e-07
"1985","C19orf80",6.8776e-12,1.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18555e-06
"1986","C1D",0.03411,-0.0030693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.178e-07
"1987","C1GALT1",0.76313,0.11834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7232e-06
"1988","C1GALT1C1",0.85158,1.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42625e-06
"1989","C1orf100",1.2575e-07,-0.17727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12485e-06
"1990","C1orf101",4.9865e-12,1.2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1806e-06
"1991","C1orf105",1.1007e-05,0.35038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.095e-07
"1992","C1orf106",0.00022109,0.36827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41355e-06
"1993","C1orf109",1.4731e-06,0.27418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75805e-06
"1994","C1orf111",1.7676e-10,-0.072325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0424e-06
"1995","C1orf112",3.3523e-10,0.57235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1754e-06
"1996","C1orf115",0.040906,0.17159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1198e-06
"1997","C1orf116",0.0017075,-0.3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26955e-06
"1998","C1orf122",0.14325,0.42825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.926e-07
"1999","C1orf123",1.2226e-06,0.058044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35645e-06
"2000","C1orf127",1.4917e-11,0.66009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1083e-06
"2001","C1orf131",4.4098e-11,-0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32195e-06
"2002","C1orf141",0.0032311,0.051813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4615e-06
"2003","C1orf145",0.029398,-0.55104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46525e-07
"2004","C1orf146",0.00020595,0.3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28395e-06
"2005","C1orf147",0.017509,0.82158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0294e-07
"2006","C1orf158",0.00025309,0.14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02725e-06
"2007","C1orf159",0.0001645,0.52966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25865e-06
"2008","C1orf162",1.4202e-05,0.26313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032e-06
"2009","C1orf168",1.3041e-41,-0.3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16145e-06
"2010","C1orf174",0.0001068,0.02318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3836e-06
"2011","C1orf185",5.0044e-07,1.0854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19105e-06
"2012","C1orf186",4.525e-05,0.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3165e-07
"2013","C1orf189",2.5894e-08,0.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.723e-07
"2014","C1orf194",3.9833e-06,0.96102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7935e-07
"2015","C1orf198",0.00062943,0.79908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7158e-06
"2016","C1orf200",0.029774,0.72298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.799e-07
"2017","C1orf204",1.2953e-08,0.59198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0337e-06
"2018","C1orf21",0.89204,0.7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8345e-07
"2019","C1orf210",0.00017017,0.055651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6215e-07
"2020","C1orf213",0.027702,-1.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3316e-06
"2021","C1orf216",0.0013436,0.11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025e-06
"2022","C1orf220",0.23559,0.77998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48e-08
"2023","C1ORF220",3.6903e-05,0.082797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0527e-06
"2024","C1orf226",0.939,0.8227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.786e-07
"2025","C1orf228",1.6479e-05,1.5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97945e-06
"2026","C1orf229",0,0.70113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13005e-06
"2027","C1orf27",2.7079e-07,0.82719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85825e-06
"2028","C1orf35",7.568e-05,0.27397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2702e-06
"2029","C1orf43",0.0018462,0.47405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9748e-06
"2030","C1orf50",0.026595,-0.29985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6813e-06
"2031","C1orf52",0.047382,-0.12021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1085e-07
"2032","C1orf53",5.6149e-05,0.080564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17965e-06
"2033","C1orf54",0.0002318,-0.34291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1755e-07
"2034","C1orf56",9.6918e-06,0.22874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1336e-06
"2035","C1orf61",1.0714e-05,0.36688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.312e-07
"2036","C1orf64",0.10907,0.10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.182e-07
"2037","C1orf68",1.3581e-07,0.70452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10935e-06
"2038","C1orf74",0.015314,0.73596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31975e-06
"2039","C1orf87",6.1824e-25,-0.21463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3251e-06
"2040","C1orf94",0.0093207,0.2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32969e-06
"2041","C1orf95",0.0043627,1.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1625e-07
"2042","C1QA",0.0038204,1.2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9819e-06
"2043","C1QB",0.15392,1.2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22255e-06
"2044","C1QBP",2.0164e-07,1.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9767e-06
"2045","C1QC",0.048591,0.43221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86055e-06
"2046","C1QL1",5.6243e-06,1.2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0856e-06
"2047","C1QL2",0.035707,1.6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12505e-06
"2048","C1QL3",0.51567,2.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86255e-06
"2049","C1QL4",0.4244,0.81116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07825e-06
"2050","C1QTNF1",0.00042421,0.52539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.129e-06
"2051","C1QTNF2",0.00083478,-0.18172,1,0,1,0,0.692231163130294,1.46060879219993,-0.666774866419632,0.279325173590795,0.394515562125128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0789e-06
"2052","C1QTNF3",1.8089e-07,1.0975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75795e-06
"2053","C1QTNF4",0.17229,1.6472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.626375088685527,1.02487898445809,-0.720217846119404,0.26277308278406,0.356837512181396,0,0,0,9.1755e-06
"2054","C1QTNF5",0.83565,1.1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57255e-06
"2055","C1QTNF6",9.0082e-06,0.51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0446e-06
"2056","C1QTNF7",8.9772e-05,0.73073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5879e-06
"2057","C1QTNF8",1.2959e-12,-0.7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7209e-06
"2058","C1QTNF9",1.1372e-05,0.56877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9824e-06
"2059","C1QTNF9B",3.2529e-08,0.18118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27315e-06
"2060","C1R",0.77888,2.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0962e-06
"2061","C1RL",3.4642e-08,0.90226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75595e-06
"2062","C1S",0.00067654,0.55897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5949e-06
"2063","C2",1.3494e-16,1.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77405e-06
"2064","C20ORF135",0.12342,0.44293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8805e-07
"2065","C20orf141",0.043255,-0.048137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9935e-07
"2066","C20orf144",0.0022238,-0.76083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.609e-07
"2067","C20orf166",0.0034664,-0.41263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88e-07
"2068","C20orf173",1.0938e-06,1.2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4349e-06
"2069","C20orf194",1.1351e-12,1.6013,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,0,0,0,6.1299e-06
"2070","C20orf195",2.1684e-05,0.42376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45005e-06
"2071","C20orf196",0.16633,0.47947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6681e-07
"2072","C20orf197",0.42195,-0.16042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0635e-07
"2073","C20orf202",0.034298,0.072477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05795e-06
"2074","C20orf24",0.66964,0.50915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8066e-06
"2075","C20orf26",3.1129e-15,0.24459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3133e-06
"2076","C20orf27",0.0086621,0.71812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6192e-07
"2077","C20orf85",1.8292e-05,0.16467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0144e-06
"2078","C20orf96",1.178e-14,-0.50559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4196e-06
"2079","C21orf119",0,-0.16312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6545e-07
"2080","C21orf128",0.0022227,-0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03875e-06
"2081","C21orf2",3.291e-07,-0.16483,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,0,0,1,1.1145e-06
"2082","C21orf33",2.9727e-05,-0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79865e-06
"2083","C21orf58",1.2579e-12,0.35192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99605e-06
"2084","C21orf59",1.1187e-06,0.37811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8791e-06
"2085","C21orf62",0.0026248,0.59011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482e-07
"2086","C21orf67",0.058694,0.38626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6315e-07
"2087","C21orf88",0.22348,1.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.928e-07
"2088","C21orf91",0.00087035,0.35415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522e-06
"2089","C22orf15",0.0027949,0.64795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.384e-07
"2090","C22orf23",4.6831e-14,0.30643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8787e-06
"2091","C22orf24",0.14945,0.62072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6285e-07
"2092","C22orf29",0,-0.04607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5345e-06
"2093","C22orf31",1.7066e-07,-0.18615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68325e-06
"2094","C22orf39",1.9976e-05,-0.20438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52495e-06
"2095","C22orf42",8.1231e-14,-0.031625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1394e-06
"2096","C22orf46",0.0023074,1.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1289e-06
"2097","C2CD2",9.0642e-06,1.2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5337e-06
"2098","C2CD2L",0.98718,1.7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7901e-06
"2099","C2CD3",4.4437e-19,0.53494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50427e-05
"2100","C2CD4A",0.017468,-0.25035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84705e-06
"2101","C2CD4B",8.8732e-05,-0.013848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00175e-06
"2102","C2CD4C",0.46612,1.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4517e-06
"2103","C2CD4D",0.13012,0.55881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007e-07
"2104","C2CD5",9.7333e-12,2.6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.904e-06
"2105","C2orf15",0.052798,0.42801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.403e-07
"2106","C2orf16",1.3435e-14,0.31799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5118e-06
"2107","C2orf27A",0.3491,0.05102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37325e-07
"2108","C2orf27B",0.074656,-0.46864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0435e-07
"2109","C2orf40",0.00040522,-0.16402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13435e-06
"2110","C2orf42",0.005143,1.0637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0411e-06
"2111","C2orf44",0.0010242,0.47931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30585e-06
"2112","C2orf47",3.0232e-06,0.6803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7291e-06
"2113","C2orf48",0.2964,0.34938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.702e-07
"2114","C2orf49",0.017223,-0.51144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1453e-06
"2115","C2orf50",0.00011749,-0.17712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0242e-06
"2116","C2orf54",2.5445e-08,-0.081521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36695e-06
"2117","C2orf57",0.097049,0.29089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3085e-07
"2118","C2orf61",9.5142e-05,-0.86053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4986e-06
"2119","C2orf66",0.0073036,0.28389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059e-07
"2120","C2orf68",5.7612e-06,-0.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3056e-06
"2121","C2orf69",0.018679,1.1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28165e-06
"2122","C2orf70",5.0939e-05,0.01768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06085e-06
"2123","C2orf71",3.0058e-18,-2.1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2477e-06
"2124","C2orf72",0.16112,0.90138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.788e-07
"2125","C2orf73",3.6668e-07,-0.57371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13615e-06
"2126","C2orf74",0.13499,0.35187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0418e-06
"2127","C2orf76",0.0054177,0.20576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4255e-07
"2128","C2orf78",9.7632e-07,0.40204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2653e-06
"2129","C2orf80",7.5e-11,-0.10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7318e-06
"2130","C2orf81",0.12641,1.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5516e-06
